,feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
45,"(0, 1, 2, 5, 6, 10, 11, 12, 13, 16, 17, 18, 19, 20, 22, 23, 24, 26, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 41, 43, 44, 45, 46, 48, 50, 51, 52, 53, 54, 55, 56, 58, 60, 61, 62)",[0.24397526],0.243975263657618,"('X1', 'X2', 'X3', 'X6', 'X7', 'X11', 'X12', 'X13', 'X14', 'X17', 'X18', 'X19', 'X20', 'X21', 'X23', 'X24', 'X25', 'X27', 'X30', 'X31', 'X33', 'X34', 'X35', 'X36', 'X37', 'X38', 'X39', 'X40', 'X42', 'X44', 'X45', 'X46', 'X47', 'X49', 'X51', 'X52', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X62', 'X63')",,0.0,
46,"(0, 1, 2, 5, 6, 10, 11, 12, 13, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 41, 43, 44, 45, 46, 48, 50, 51, 52, 53, 54, 55, 56, 58, 60, 61, 62)",[0.24068472],0.24068471981626283,"('X1', 'X2', 'X3', 'X6', 'X7', 'X11', 'X12', 'X13', 'X14', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X24', 'X25', 'X27', 'X30', 'X31', 'X33', 'X34', 'X35', 'X36', 'X37', 'X38', 'X39', 'X40', 'X42', 'X44', 'X45', 'X46', 'X47', 'X49', 'X51', 'X52', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X62', 'X63')",,0.0,
47,"(0, 1, 2, 5, 6, 10, 11, 12, 13, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 41, 43, 44, 45, 46, 48, 50, 51, 52, 53, 54, 55, 56, 58, 60, 61, 62)",[0.23059039],0.23059039433970685,"('X1', 'X2', 'X3', 'X6', 'X7', 'X11', 'X12', 'X13', 'X14', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X24', 'X25', 'X27', 'X29', 'X30', 'X31', 'X33', 'X34', 'X35', 'X36', 'X37', 'X38', 'X39', 'X40', 'X42', 'X44', 'X45', 'X46', 'X47', 'X49', 'X51', 'X52', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X62', 'X63')",,0.0,
48,"(0, 1, 2, 5, 6, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 41, 43, 44, 45, 46, 48, 50, 51, 52, 53, 54, 55, 56, 58, 60, 61, 62)",[0.22196503],0.22196503241782828,"('X1', 'X2', 'X3', 'X6', 'X7', 'X11', 'X12', 'X13', 'X14', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X24', 'X25', 'X27', 'X29', 'X30', 'X31', 'X33', 'X34', 'X35', 'X36', 'X37', 'X38', 'X39', 'X40', 'X42', 'X44', 'X45', 'X46', 'X47', 'X49', 'X51', 'X52', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X62', 'X63')",,0.0,
49,"(0, 1, 2, 4, 5, 6, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 41, 43, 44, 45, 46, 48, 50, 51, 52, 53, 54, 55, 56, 58, 60, 61, 62)",[0.24624726],0.2462472575630058,"('X1', 'X2', 'X3', 'X5', 'X6', 'X7', 'X11', 'X12', 'X13', 'X14', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X24', 'X25', 'X27', 'X29', 'X30', 'X31', 'X33', 'X34', 'X35', 'X36', 'X37', 'X38', 'X39', 'X40', 'X42', 'X44', 'X45', 'X46', 'X47', 'X49', 'X51', 'X52', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X62', 'X63')",,0.0,
50,"(0, 1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 41, 43, 44, 45, 46, 48, 50, 51, 52, 53, 54, 55, 56, 58, 60, 61, 62)",[0.15052358],0.150523584712692,"('X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X11', 'X12', 'X13', 'X14', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X24', 'X25', 'X27', 'X29', 'X30', 'X31', 'X33', 'X34', 'X35', 'X36', 'X37', 'X38', 'X39', 'X40', 'X42', 'X44', 'X45', 'X46', 'X47', 'X49', 'X51', 'X52', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X62', 'X63')",,0.0,
51,"(0, 1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 48, 50, 51, 52, 53, 54, 55, 56, 58, 60, 61, 62)",[0.15997597],0.159975966669075,"('X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X11', 'X12', 'X13', 'X14', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X24', 'X25', 'X27', 'X29', 'X30', 'X31', 'X33', 'X34', 'X35', 'X36', 'X37', 'X38', 'X39', 'X40', 'X42', 'X43', 'X44', 'X45', 'X46', 'X47', 'X49', 'X51', 'X52', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X62', 'X63')",,0.0,
52,"(0, 1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 48, 49, 50, 51, 52, 53, 54, 55, 56, 58, 60, 61, 62)",[0.13988342],0.13988342424230216,"('X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X11', 'X12', 'X13', 'X14', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X24', 'X25', 'X27', 'X29', 'X30', 'X31', 'X33', 'X34', 'X35', 'X36', 'X37', 'X38', 'X39', 'X40', 'X42', 'X43', 'X44', 'X45', 'X46', 'X47', 'X49', 'X50', 'X51', 'X52', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X62', 'X63')",,0.0,
53,"(0, 1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 48, 49, 50, 51, 52, 53, 54, 55, 56, 58, 60, 61, 62)",[0.16950021],0.1695002066866267,"('X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X11', 'X12', 'X13', 'X14', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X24', 'X25', 'X27', 'X28', 'X29', 'X30', 'X31', 'X33', 'X34', 'X35', 'X36', 'X37', 'X38', 'X39', 'X40', 'X42', 'X43', 'X44', 'X45', 'X46', 'X47', 'X49', 'X50', 'X51', 'X52', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X62', 'X63')",,0.0,
54,"(0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 48, 49, 50, 51, 52, 53, 54, 55, 56, 58, 60, 61, 62)",[0.21145081],0.21145081352334716,"('X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X10', 'X11', 'X12', 'X13', 'X14', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X24', 'X25', 'X27', 'X28', 'X29', 'X30', 'X31', 'X33', 'X34', 'X35', 'X36', 'X37', 'X38', 'X39', 'X40', 'X42', 'X43', 'X44', 'X45', 'X46', 'X47', 'X49', 'X50', 'X51', 'X52', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X62', 'X63')",,0.0,
