,feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
45,"(1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 17, 18, 20, 21, 22, 23, 24, 25, 27, 30, 31, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 48, 51, 52, 54, 55, 56, 57, 58, 59, 61)",[0.34057396],0.340573956383424,"('X2', 'X3', 'X4', 'X5', 'X6', 'X8', 'X9', 'X10', 'X12', 'X13', 'X14', 'X15', 'X18', 'X19', 'X21', 'X22', 'X23', 'X24', 'X25', 'X26', 'X28', 'X31', 'X32', 'X34', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X43', 'X44', 'X45', 'X46', 'X49', 'X52', 'X53', 'X55', 'X56', 'X57', 'X58', 'X59', 'X60', 'X62')",,0.0,
46,"(1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 17, 18, 20, 21, 22, 23, 24, 25, 27, 30, 31, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 47, 48, 51, 52, 54, 55, 56, 57, 58, 59, 61)",[0.38922482],0.3892248234902299,"('X2', 'X3', 'X4', 'X5', 'X6', 'X8', 'X9', 'X10', 'X12', 'X13', 'X14', 'X15', 'X18', 'X19', 'X21', 'X22', 'X23', 'X24', 'X25', 'X26', 'X28', 'X31', 'X32', 'X34', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X43', 'X44', 'X45', 'X46', 'X48', 'X49', 'X52', 'X53', 'X55', 'X56', 'X57', 'X58', 'X59', 'X60', 'X62')",,0.0,
47,"(1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 20, 21, 22, 23, 24, 25, 27, 30, 31, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 47, 48, 51, 52, 54, 55, 56, 57, 58, 59, 61)",[0.34821333],0.34821332910976543,"('X2', 'X3', 'X4', 'X5', 'X6', 'X8', 'X9', 'X10', 'X11', 'X12', 'X13', 'X14', 'X15', 'X18', 'X19', 'X21', 'X22', 'X23', 'X24', 'X25', 'X26', 'X28', 'X31', 'X32', 'X34', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X43', 'X44', 'X45', 'X46', 'X48', 'X49', 'X52', 'X53', 'X55', 'X56', 'X57', 'X58', 'X59', 'X60', 'X62')",,0.0,
48,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 20, 21, 22, 23, 24, 25, 27, 30, 31, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 47, 48, 51, 52, 54, 55, 56, 57, 58, 59, 61)",[0.36104702],0.36104702141421186,"('X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8', 'X9', 'X10', 'X11', 'X12', 'X13', 'X14', 'X15', 'X18', 'X19', 'X21', 'X22', 'X23', 'X24', 'X25', 'X26', 'X28', 'X31', 'X32', 'X34', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X43', 'X44', 'X45', 'X46', 'X48', 'X49', 'X52', 'X53', 'X55', 'X56', 'X57', 'X58', 'X59', 'X60', 'X62')",,0.0,
49,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 20, 21, 22, 23, 24, 25, 27, 29, 30, 31, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 47, 48, 51, 52, 54, 55, 56, 57, 58, 59, 61)",[0.37309078],0.3730907777201774,"('X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8', 'X9', 'X10', 'X11', 'X12', 'X13', 'X14', 'X15', 'X18', 'X19', 'X21', 'X22', 'X23', 'X24', 'X25', 'X26', 'X28', 'X30', 'X31', 'X32', 'X34', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X43', 'X44', 'X45', 'X46', 'X48', 'X49', 'X52', 'X53', 'X55', 'X56', 'X57', 'X58', 'X59', 'X60', 'X62')",,0.0,
50,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 20, 21, 22, 23, 24, 25, 27, 29, 30, 31, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 47, 48, 51, 52, 54, 55, 56, 57, 58, 59, 61)",[0.34862243],0.34862243061554143,"('X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8', 'X9', 'X10', 'X11', 'X12', 'X13', 'X14', 'X15', 'X17', 'X18', 'X19', 'X21', 'X22', 'X23', 'X24', 'X25', 'X26', 'X28', 'X30', 'X31', 'X32', 'X34', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X43', 'X44', 'X45', 'X46', 'X48', 'X49', 'X52', 'X53', 'X55', 'X56', 'X57', 'X58', 'X59', 'X60', 'X62')",,0.0,
51,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 27, 29, 30, 31, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 47, 48, 51, 52, 54, 55, 56, 57, 58, 59, 61)",[0.3525345],0.35253449869646025,"('X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8', 'X9', 'X10', 'X11', 'X12', 'X13', 'X14', 'X15', 'X16', 'X17', 'X18', 'X19', 'X21', 'X22', 'X23', 'X24', 'X25', 'X26', 'X28', 'X30', 'X31', 'X32', 'X34', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X43', 'X44', 'X45', 'X46', 'X48', 'X49', 'X52', 'X53', 'X55', 'X56', 'X57', 'X58', 'X59', 'X60', 'X62')",,0.0,
52,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 47, 48, 51, 52, 54, 55, 56, 57, 58, 59, 61)",[0.33524027],0.33524026528607,"('X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8', 'X9', 'X10', 'X11', 'X12', 'X13', 'X14', 'X15', 'X16', 'X17', 'X18', 'X19', 'X21', 'X22', 'X23', 'X24', 'X25', 'X26', 'X28', 'X30', 'X31', 'X32', 'X33', 'X34', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X43', 'X44', 'X45', 'X46', 'X48', 'X49', 'X52', 'X53', 'X55', 'X56', 'X57', 'X58', 'X59', 'X60', 'X62')",,0.0,
53,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 47, 48, 50, 51, 52, 54, 55, 56, 57, 58, 59, 61)",[0.34598132],0.34598131656866227,"('X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8', 'X9', 'X10', 'X11', 'X12', 'X13', 'X14', 'X15', 'X16', 'X17', 'X18', 'X19', 'X21', 'X22', 'X23', 'X24', 'X25', 'X26', 'X28', 'X30', 'X31', 'X32', 'X33', 'X34', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X43', 'X44', 'X45', 'X46', 'X48', 'X49', 'X51', 'X52', 'X53', 'X55', 'X56', 'X57', 'X58', 'X59', 'X60', 'X62')",,0.0,
54,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 47, 48, 50, 51, 52, 54, 55, 56, 57, 58, 59, 61)",[0.35480555],0.35480555313316575,"('X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8', 'X9', 'X10', 'X11', 'X12', 'X13', 'X14', 'X15', 'X16', 'X17', 'X18', 'X19', 'X21', 'X22', 'X23', 'X24', 'X25', 'X26', 'X27', 'X28', 'X30', 'X31', 'X32', 'X33', 'X34', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X43', 'X44', 'X45', 'X46', 'X48', 'X49', 'X51', 'X52', 'X53', 'X55', 'X56', 'X57', 'X58', 'X59', 'X60', 'X62')",,0.0,
