TN,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,
0.72,0.18898,0.17747,0.1347,0.02859,0.71739,0.69739,0.93128,0.57522,0.88895,0.87199,0.18349,0.1496,0.06954,0.14591,0.07044,0.07392,0.08393,0.06033,0.03491,0.05909,0.03315,0.03437,0.48171,0.69616,0.63504,0.55394,0.68704,0.55859,0.39939,0.16801,0.09593,0.28486,0.07798,0.12051,0.15944,0.09913,0.10147,0.1182,0.65821,0.65673,0.36491,0.67359,0.09214,0.2133,0.26331,0.70074,0.11111,0.20842,0.12891,0.09133,0.68644,0.2868,0.08176,0.13299,0.53463,0.76916,0.76483,0.64931,0.81334,0.70145,0.70003,0.67527,0.14653,0
3.11,0.12467,0.16268,0.10274,0.0621,0.58696,0.65531,0.86797,0.61947,0.84375,0.8238,0.14557,0.1018,0.0775,0.12226,0.0922,0.09072,0.06106,0.03786,0.03602,0.04628,0.04576,0.03935,0.21665,0.60568,0.37984,0.67346,0.50901,0.36434,0.69084,0.2315,0.23163,0.19345,0.15189,0.23226,0.12329,0.10121,0.11073,0.11176,0.68811,0.43915,0.1893,0.41963,0.12685,0.29837,0.44329,0.48775,0.29076,0.33304,0.27343,0.14129,0.45579,0.38617,0.09872,0.30759,0.25477,0.69075,0.53376,0.75459,0.67296,0.51554,0.53584,0.44683,0.21002,0
3,0.23753,0.2992,0.27169,0.07393,0.46377,0.53106,0.90152,0.53687,0.89732,0.88604,0.27156,0.24705,0.12359,0.27682,0.14919,0.16296,0.13651,0.11696,0.0672,0.13955,0.08142,0.08827,0.22661,0.34596,0.53049,0.37355,0.68717,0.6612,0.67838,0.46659,0.14046,0.45342,0.07794,0.0816,0.26546,0.18094,0.21083,0.22235,0.37422,0.6078,0.35869,0.67043,0.06036,0.11529,0.58907,0.75403,0.20229,0.13446,0.24286,0.12043,0.68454,0.16374,0.08012,0.2784,0.26588,0.43478,0.67865,0.47063,0.81344,0.78371,0.57749,0.67107,0.07594,0
1.81,0.16535,0.17065,0.18265,0.23953,0.67391,0.57715,0.68994,0.43363,0.64676,0.67821,0.16881,0.16449,0.24131,0.16667,0.23744,0.27131,0.07502,0.06856,0.12201,0.07231,0.12928,0.13876,0.39273,0.41102,0.13263,0.32869,0.17027,0.18227,0.48867,0.39869,0.547,0.50256,0.47501,0.43753,0.16667,0.23917,0.26054,0.24868,0.37826,0.13689,0.46357,0.17701,0.44462,0.44953,0.45477,0.17974,0.55368,0.43766,0.61403,0.48219,0.16536,0.45076,0.44142,0.57896,0.44425,0.50367,0.22227,0.42196,0.28943,0.29271,0.18033,0.27055,0.50345,0
5.62,0.24803,0.14107,0.22489,0.47758,0.99638,0.62926,0.46266,0.24779,0.36272,0.45432,0.19144,0.22657,0.47005,0.17301,0.41828,0.48971,0.09014,0.10436,0.28172,0.07703,0.22007,0.27776,0.99277,0.51751,0.04046,0.11247,0,0.05914,0.00448,0.30138,0.81409,0.79606,1,0.73395,0.19639,0.41941,0.42989,0.41164,0.29611,0,0.91607,0.05595,1,0.73725,0.16105,0.00852,0.72134,0.65076,0.84525,1,0.01993,0.66213,1,0.70852,0.99414,0.60934,0.07305,0.15891,0,0.1045,0,0.1395,1,0
1.32,0.08136,0.0967,0.07306,0.05471,0.67754,0.64128,0.85823,0.52507,0.81975,0.81827,0.08991,0.06518,0.05739,0.07382,0.06332,0.0735,0.0348,0.02259,0.02387,0.02594,0.02908,0.02963,0.27862,0.5777,0.32524,0.58899,0.42072,0.32279,0.6154,0.25274,0.27696,0.25661,0.2036,0.26674,0.07631,0.06447,0.07679,0.07314,0.62187,0.36498,0.25688,0.36531,0.1819,0.32461,0.42102,0.41054,0.3204,0.34477,0.32173,0.19821,0.38559,0.39243,0.15966,0.3387,0.32314,0.66548,0.47394,0.68118,0.59044,0.46948,0.45476,0.42259,0.26267,0
2.42,0.27034,0.32878,0.24543,0.03351,0.46014,0.62725,0.95942,0.68142,0.95759,0.91566,0.30275,0.24829,0.09971,0.27855,0.12703,0.11886,0.15896,0.11816,0.0527,0.13781,0.06267,0.06006,0.2598,0.51201,0.77454,0.53241,0.96086,0.80273,0.63779,0.30603,0.051,0.30286,0.00751,0.04087,0.27671,0.17019,0.18375,0.20655,0.55446,0.87278,0.27787,0.8888,0,0.10813,0.46609,1,0.1105,0.13363,0.11915,0.03175,0.93297,0.18933,0,0.16187,0.30257,0.60409,0.86525,0.6293,0.97989,0.88311,0.79701,0.7504,0.03142,0
4.21,0.18241,0.12628,0.10731,0.02267,0.86232,0.73547,0.93506,0.51327,0.87054,0.86596,0.15291,0.1316,0.06242,0.10611,0.04788,0.0588,0.0679,0.0508,0.03102,0.04049,0.02176,0.02656,0.71494,0.81984,0.65253,0.51027,0.61227,0.5165,0.1977,0.09229,0.08952,0.32192,0.10521,0.13965,0.12972,0.07764,0.07371,0.09304,0.69176,0.62379,0.49192,0.66032,0.14608,0.25281,0.11825,0.63177,0.0696,0.21564,0.10466,0.12196,0.64718,0.31301,0.13741,0.07962,0.75611,0.86873,0.77827,0.60837,0.75813,0.66481,0.68604,0.71204,0.20351,0
3.79,0.24016,0.20819,0.15297,0.02119,0.76087,0.74349,0.9605,0.60767,0.91239,0.88755,0.22385,0.18374,0.0796,0.1707,0.07519,0.07434,0.10899,0.07793,0.04057,0.07178,0.03482,0.03514,0.58957,0.79117,0.78617,0.56799,0.79501,0.64145,0.30082,0.10884,0.04782,0.27338,0.04569,0.08836,0.19237,0.11681,0.11107,0.1378,0.71357,0.78698,0.40549,0.80617,0.07598,0.20118,0.17811,0.81179,0.04826,0.18324,0.06888,0.06062,0.81309,0.2789,0.06503,0.06402,0.63972,0.84637,0.87297,0.66218,0.88503,0.7686,0.80443,0.76578,0.12928,0
4.87,0.32808,0.29352,0.1758,0.01824,0.73188,0.83768,1,0.76991,0.95759,0.9006,0.3107,0.23774,0.10515,0.22549,0.10249,0.08022,0.16911,0.10789,0.05433,0.10021,0.04731,0.0384,0.60941,0.97547,1,0.72522,1,0.71774,0.28373,0.0115,0,0.15784,0,0.06384,0.25743,0.16395,0.14158,0.18344,0.90175,1,0.34097,0.97108,0.03661,0.21198,0.10714,0.98062,0,0.1963,0,0,1,0.32006,0.00994,0,0.65853,0.983,1,0.79736,1,0.82521,1,0.8159,0.10434,0
24.4,0.479,0.34016,0.46119,0.52735,1,0.56713,0.50325,0.15339,0.40402,0.50753,0.40612,0.46431,0.58609,0.39331,0.5275,0.61907,0.24852,0.29117,0.47841,0.23267,0.38005,0.49907,1,0.42887,0.1409,0.03949,0.08494,0.18576,0,0.38125,0.52957,0.92327,0.6667,0.43183,0.42048,0.57608,0.59547,0.60445,0.20724,0.09382,1,0.18368,0.6957,0.44756,0.21046,0.12773,0.4513,0.36894,0.59324,0.72545,0.13403,0.39087,0.74105,0.48345,1,0.52199,0.23463,0.05775,0.15558,0.29754,0.10938,0.34503,0.64198,0
5.7,0.39633,0.38339,0.42237,0.40168,0.63406,0.50902,0.60714,0.36578,0.56752,0.61847,0.39083,0.4041,0.45287,0.39562,0.44163,0.49769,0.23263,0.23579,0.33067,0.23416,0.32421,0.37296,0.54014,0.35141,0.17325,0.1823,0.18505,0.24808,0.34477,0.46062,0.46839,0.68932,0.44986,0.3445,0.39679,0.47903,0.50943,0.51258,0.258,0.16406,0.6475,0.23674,0.43993,0.35454,0.42611,0.22317,0.454,0.32359,0.55395,0.4921,0.20835,0.33719,0.46765,0.5028,0.59214,0.44069,0.28144,0.24947,0.31068,0.37986,0.19307,0.37069,0.44424,0
4.7,0.29003,0.23891,0.17922,0.05865,0.80072,0.77355,0.93994,0.61947,0.88504,0.86094,0.26361,0.2216,0.12736,0.19954,0.11595,0.11592,0.13572,0.09951,0.07083,0.08809,0.0599,0.05698,0.67859,0.83276,0.68157,0.54546,0.65378,0.53478,0.22644,0.08502,0.07941,0.29189,0.08952,0.13107,0.22771,0.16568,0.15427,0.18578,0.71997,0.66024,0.45673,0.68711,0.12719,0.24734,0.12727,0.66743,0.06508,0.21584,0.09329,0.10282,0.68095,0.31525,0.11514,0.07403,0.72297,0.87866,0.80003,0.64146,0.78939,0.68094,0.72054,0.71689,0.18754,0
2.7,0,0,0.02397,0.06161,0.76087,0.60321,0.8171,0.40118,0.76451,0.78966,0,0,0.03729,0,0.03522,0.06132,0,0,0.00816,0,0.01151,0.01951,0.27399,0.45634,0.16508,0.46026,0.23352,0.203,0.62087,0.35535,0.48289,0.36712,0.37866,0.40503,0,0.01837,0.03771,0.02165,0.48229,0.18691,0.32495,0.2071,0.34163,0.42819,0.48985,0.23037,0.51624,0.43805,0.54255,0.37306,0.21021,0.4583,0.32458,0.53615,0.3181,0.54968,0.26984,0.55973,0.37685,0.32107,0.25037,0.28386,0.4248,0
7.2,0.29265,0.26962,0.21119,0.0966,0.71014,0.72144,0.89935,0.61652,0.85714,0.83635,0.28135,0.24022,0.16045,0.23126,0.1571,0.16002,0.14733,0.11213,0.09321,0.10766,0.08766,0.08318,0.55907,0.70076,0.53887,0.50384,0.556,0.47081,0.3277,0.16499,0.13644,0.32756,0.12912,0.16311,0.2506,0.20243,0.19952,0.22499,0.62932,0.53955,0.42634,0.56982,0.14859,0.25273,0.22717,0.57259,0.13685,0.23486,0.16679,0.14421,0.56797,0.31165,0.14064,0.15542,0.61048,0.77301,0.68595,0.60222,0.71311,0.62289,0.60558,0.62894,0.20524,0
10.7,0.37795,0.34812,0.33562,0.17743,0.69565,0.63327,0.84578,0.49853,0.80413,0.80873,0.3633,0.34823,0.25639,0.33391,0.24931,0.27467,0.21022,0.1901,0.16956,0.18222,0.15924,0.1713,0.59575,0.51523,0.43678,0.30607,0.44016,0.45952,0.29547,0.30331,0.1923,0.52864,0.19104,0.16939,0.34819,0.30572,0.31676,0.34406,0.41533,0.42796,0.57021,0.505,0.20985,0.22519,0.30107,0.49369,0.18405,0.19682,0.25315,0.23405,0.47985,0.24751,0.22985,0.22723,0.64559,0.60716,0.59175,0.39671,0.60947,0.61218,0.46347,0.62186,0.23107,0
4.81,0.11549,0.04209,0.04452,0.01479,0.94565,0.74349,0.91613,0.45723,0.83817,0.84639,0.07645,0.0658,0.03435,0.03172,0.01227,0.02898,0.0307,0.02169,0.01607,0.0103,0.005,0.01176,0.8572,0.94467,0.54619,0.52891,0.46817,0.38451,0.09335,0.02639,0.133,0.30584,0.17418,0.21725,0.05743,0.02877,0.024,0.03569,0.7646,0.49465,0.54483,0.52624,0.22693,0.3455,0.02595,0.47246,0.09241,0.288,0.13032,0.18055,0.50459,0.39886,0.20912,0.08602,0.88123,0.96128,0.69227,0.62601,0.63601,0.53701,0.60098,0.63195,0.30479,0
4.4,0.38714,0.37656,0.33219,0.09216,0.63043,0.65331,0.94318,0.58112,0.91462,0.89408,0.38287,0.35071,0.18685,0.3466,0.19074,0.20076,0.22577,0.19197,0.11483,0.19079,0.11094,0.11588,0.53069,0.54559,0.69577,0.37418,0.72922,0.70079,0.3534,0.27817,0.0747,0.45276,0.0645,0.06893,0.35984,0.25685,0.265,0.30193,0.47257,0.7084,0.49319,0.78716,0.08588,0.13958,0.31248,0.80107,0.08294,0.12346,0.13506,0.10836,0.77403,0.18537,0.10347,0.13122,0.58294,0.63584,0.81041,0.47129,0.8424,0.81303,0.67312,0.79012,0.10547,0
3.02,0.5853,0.59499,0.56963,0.17693,0.48188,0.53908,0.93182,0.53392,0.92578,0.91215,0.59266,0.57356,0.32216,0.57728,0.33478,0.36035,0.43124,0.40341,0.24175,0.41059,0.24031,0.26313,0.50805,0.40747,0.66598,0.25433,0.70816,0.76731,0.3744,0.40221,0.08476,0.59189,0.07108,0.04996,0.58112,0.43536,0.46109,0.51346,0.33029,0.68285,0.57143,0.8069,0.08909,0.09764,0.40255,0.82227,0.09615,0.08037,0.17435,0.13826,0.77745,0.12413,0.12918,0.16951,0.56073,0.50001,0.78843,0.33709,0.82807,0.85959,0.60591,0.83136,0.08379,0
2.53,0.77297,0.74061,0.69635,0.23854,0.53623,0.60321,0.94156,0.58407,0.92746,0.90512,0.75841,0.73122,0.43444,0.71511,0.4349,0.45947,0.63838,0.59553,0.37561,0.57496,0.35344,0.3801,0.62305,0.47406,0.69292,0.25244,0.68692,0.7466,0.27215,0.33921,0.07564,0.59429,0.07802,0.05558,0.73454,0.57262,0.58588,0.66179,0.36179,0.68379,0.62399,0.81089,0.10975,0.11466,0.31312,0.79815,0.06955,0.0849,0.15058,0.14485,0.77109,0.13884,0.14856,0.13223,0.67139,0.56724,0.80834,0.33487,0.81326,0.84545,0.61835,0.85335,0.10619,0
1.52,0.81627,0.78385,0.75457,0.41153,0.51812,0.56713,0.76948,0.54572,0.75279,0.75452,0.80183,0.78336,0.59531,0.76644,0.58884,0.62831,0.69815,0.6665,0.5936,0.64377,0.56117,0.60841,0.62438,0.44478,0.43109,0.22473,0.42597,0.48957,0.27103,0.36612,0.19593,0.63052,0.20013,0.1531,0.78353,0.71889,0.73672,0.80018,0.3302,0.41748,0.64756,0.51837,0.22174,0.1978,0.32995,0.50032,0.18319,0.16458,0.27165,0.25975,0.4822,0.2069,0.25744,0.23985,0.67264,0.5381,0.58614,0.30176,0.59562,0.64039,0.43322,0.65355,0.22209,0
1.98,0.79265,0.70876,0.65297,0.3933,0.69203,0.70942,0.77976,0.61357,0.73661,0.72841,0.75046,0.71695,0.57227,0.67705,0.54808,0.57539,0.62995,0.57605,0.5586,0.52616,0.49933,0.51979,0.74154,0.57164,0.43822,0.27608,0.40024,0.43456,0.17723,0.25746,0.1914,0.56466,0.21767,0.18408,0.71406,0.67695,0.67089,0.73874,0.42438,0.40667,0.65776,0.49201,0.25237,0.24861,0.21509,0.45557,0.16241,0.20314,0.24131,0.26397,0.45525,0.26222,0.27483,0.19806,0.78005,0.65994,0.59316,0.36248,0.56982,0.58795,0.44866,0.63372,0.27053,0
5.14,0.58793,0.51536,0.46804,0.13208,0.74275,0.72144,0.98214,0.58997,0.9375,0.91315,0.55107,0.51955,0.28488,0.48558,0.27107,0.28475,0.38918,0.34522,0.2022,0.3139,0.1772,0.18708,0.731,0.61242,0.81727,0.31759,0.76294,0.77402,0.18529,0.2265,0.03965,0.51524,0.05454,0.04818,0.51807,0.38024,0.37539,0.4409,0.47019,0.78391,0.62172,0.89741,0.10168,0.13275,0.19895,0.8603,0.02022,0.09275,0.08928,0.1103,0.85606,0.16795,0.12822,0.06397,0.77059,0.69677,0.89316,0.40963,0.86465,0.86412,0.71567,0.90214,0.11174,0
4.66,0.81496,0.73493,0.75685,0.32972,0.67029,0.56112,0.85877,0.41298,0.82143,0.83886,0.77492,0.78399,0.52535,0.74279,0.50613,0.55943,0.66297,0.66734,0.49839,0.61376,0.44705,0.51473,0.7305,0.43994,0.54501,0.16609,0.50461,0.61379,0.18568,0.37068,0.13355,0.71294,0.15418,0.09837,0.76667,0.6461,0.66575,0.73932,0.29137,0.51415,0.74695,0.6525,0.19285,0.14733,0.29219,0.61431,0.10916,0.10352,0.21331,0.23311,0.59763,0.15041,0.24437,0.17445,0.77014,0.53322,0.69125,0.22896,0.66908,0.74688,0.49019,0.78774,0.17409,0
1.56,0.70472,0.70876,0.64155,0.87137,0.44928,0.59519,0.21861,0.64307,0.19531,0.23645,0.70948,0.66915,0.95057,0.67128,0.93194,0.97858,0.57201,0.51585,1,0.51839,0.98879,1,0.53782,0.46622,0.09334,0.29361,0.10283,0.12486,0.34688,0.3463,0.64201,0.5434,0.61832,0.54858,0.68313,0.98995,1,1,0.38354,0.08137,0.55387,0.12268,0.5939,0.56006,0.35334,0.10744,0.61868,0.52761,0.69202,0.61675,0.10382,0.5416,0.58534,0.62606,0.58989,0.5595,0.16138,0.3826,0.18533,0.20943,0.11452,0.21084,0.65849,0
3.31,0.79265,0.78726,0.85388,0.21341,0.44203,0.35671,0.97727,0.29794,0.97879,1,0.79266,0.82619,0.41935,0.81834,0.43095,0.49601,0.68373,0.72359,0.35546,0.71895,0.34403,0.42193,0.56648,0.29207,0.778,0.11216,0.79748,1,0.3211,0.52864,0.05005,0.79657,0.04503,0,0.81245,0.57435,0.62976,0.70363,0.18528,0.78451,0.72724,1,0.0725,0.03169,0.45872,0.99925,0.05393,0.00512,0.17156,0.15046,0.9337,0.03714,0.1474,0.15863,0.61761,0.37499,0.86755,0.15849,0.88657,1,0.59525,1,0.03271,0
