TN,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,
5.08,0.57634,0.55716,0.51284,0.32331,0.57556,0.50501,0.82611,0.51622,0.78103,0.8,0.56735,0.54379,0.4646,0.55138,0.47368,0.51029,0.41022,0.37042,0.42186,0.37831,0.40242,0.40802,0.5377,0.38156,0.56547,0.23069,0.47985,0.54138,0.35228,0.42856,0.14443,0.62258,0.18262,0.13202,0.56146,0.57192,0.57916,0.59638,0.30288,0.51534,0.68234,0.55332,0.21359,0.16085,0.42077,0.50431,0.15047,0.14921,0.20049,0.2281,0.51976,0.1689,0.23752,0.22932,0.58697,0.47291,0.68547,0.30895,0.63686,0.68251,0.55045,0.68829,0.19668,0
4.99,0.23282,0.27497,0.25688,0.33908,0.58842,0.52305,0.65616,0.53097,0.61224,0.64253,0.25685,0.24879,0.36489,0.27419,0.37792,0.40655,0.1316,0.11609,0.241,0.13521,0.2621,0.24637,0.29169,0.34651,0.20295,0.3402,0.21503,0.22862,0.6057,0.46599,0.46316,0.48963,0.42935,0.37726,0.26392,0.39445,0.40732,0.38283,0.35375,0.21002,0.46602,0.21382,0.42254,0.37838,0.56119,0.212,0.5033,0.38851,0.50455,0.43749,0.20664,0.38528,0.41592,0.55498,0.33474,0.43537,0.29894,0.43462,0.34244,0.35054,0.27824,0.31311,0.42946,0
6.62,0.40967,0.53965,0.6156,0.65352,0.209,0.01804,0.37535,0.13569,0.4021,0.51747,0.48288,0.53358,0.69041,0.599,0.73209,0.83872,0.31163,0.34171,0.59662,0.43255,0.70643,0.83751,0.12851,0,0.11446,0.04468,0.16255,0.29405,0.81097,1,0.62957,0.91362,0.515,0.30121,0.54845,0.75286,0.83146,0.76755,0,0.14262,0.69861,0.20929,0.48453,0.24594,1,0.21376,0.70015,0.25643,0.78312,0.60472,0.18301,0.20655,0.56284,0.84915,0.15266,0,0.17794,0.06518,0.26954,0.43135,0.13845,0.34,0.37733,0
2.54,0.58779,0.64573,0.75229,0.48004,0.32797,0,0.65222,0,0.65306,0.77114,0.62158,0.68888,0.60159,0.72531,0.63356,0.75346,0.46553,0.5233,0.58845,0.58644,0.61756,0.76999,0.34986,0.06094,0.35947,0,0.35073,0.55652,0.54034,0.877,0.28133,1,0.27617,0.12517,0.69017,0.71508,0.79848,0.77835,0.00213,0.35435,0.86884,0.46697,0.28,0.0963,0.79647,0.44033,0.31573,0.09216,0.43177,0.39353,0.41557,0.06399,0.37933,0.4763,0.39669,0.08623,0.48449,0,0.50665,0.69561,0.32613,0.65403,0.18391,0
2.3,0.21883,0.25747,0.24037,0.18827,0.60772,0.53707,0.82217,0.53392,0.77165,0.78835,0.24087,0.23321,0.23209,0.25664,0.2501,0.27047,0.12103,0.10629,0.14553,0.12341,0.15848,0.15185,0.29853,0.36332,0.40664,0.35403,0.4123,0.40801,0.59782,0.44777,0.24274,0.47439,0.22708,0.20667,0.24729,0.27868,0.29485,0.2878,0.3706,0.40995,0.45813,0.4066,0.22482,0.22569,0.54581,0.40465,0.28828,0.24197,0.29606,0.24085,0.40309,0.25201,0.2185,0.35753,0.3421,0.4535,0.53438,0.44968,0.5715,0.55657,0.48338,0.50905,0.2392,0
1.8,0.21501,0.34604,0.27523,0.55988,0.32154,0.45491,0.39617,0.67552,0.4032,0.42582,0.28824,0.25202,0.54671,0.3188,0.58251,0.60311,0.1473,0.11732,0.35782,0.16479,0.46145,0.39185,0,0.25197,0.03792,0.44292,0.10636,0.10125,1,0.5787,0.84789,0.38354,0.63392,0.61446,0.29103,0.5688,0.58443,0.52403,0.37122,0.07799,0.24738,0.06756,0.58389,0.57775,0.81481,0.0925,0.9445,0.61926,0.88731,0.61193,0.0739,0.58407,0.55298,0.97666,0,0.32879,0.06191,0.54241,0.18452,0.17024,0.11655,0.098,0.62367,0
1.12,0.40712,0.48198,0.3844,0.15131,0.38264,0.51904,0.94766,0.71386,0.93326,0.90582,0.44977,0.3971,0.26267,0.44461,0.30669,0.30491,0.28509,0.22812,0.18954,0.26885,0.21057,0.19176,0.26064,0.37405,0.79662,0.39141,0.8132,0.75472,0.64215,0.4364,0.05311,0.43475,0.04521,0.05513,0.43637,0.37955,0.3938,0.40875,0.3991,0.80633,0.41074,0.77749,0.04107,0.08929,0.55881,0.78779,0.11214,0.11735,0.11769,0.05882,0.78952,0.13811,0.02986,0.19655,0.30105,0.46495,0.86772,0.4895,0.89219,0.84857,0.78612,0.75701,0.0652,0
2.27,0.47074,0.50566,0.41743,0.23213,0.46945,0.54709,0.88351,0.67552,0.85549,0.84101,0.49144,0.44331,0.35233,0.47419,0.38069,0.38891,0.328,0.26982,0.28295,0.29743,0.29202,0.27081,0.38312,0.41109,0.64132,0.35038,0.60523,0.59023,0.5046,0.39862,0.10942,0.47839,0.1185,0.11084,0.47578,0.4617,0.46735,0.48245,0.39177,0.6202,0.50188,0.61519,0.12966,0.14688,0.47133,0.59623,0.14291,0.15711,0.16107,0.13775,0.60749,0.18102,0.12578,0.21595,0.43144,0.50375,0.74965,0.44571,0.74455,0.72399,0.65949,0.68548,0.14477,0
1.66,0.26463,0.37384,0.31101,0.17546,0.36013,0.45491,0.85706,0.64012,0.84832,0.84051,0.32591,0.29393,0.23628,0.35188,0.28453,0.29189,0.17712,0.14593,0.15534,0.19084,0.19268,0.17682,0.09758,0.26996,0.50258,0.3884,0.59054,0.55436,0.85401,0.55581,0.17859,0.43787,0.12504,0.12613,0.32899,0.32132,0.34894,0.34179,0.34615,0.55408,0.33436,0.53158,0.09737,0.13518,0.73307,0.57134,0.27046,0.17894,0.26178,0.13585,0.55046,0.1784,0.08582,0.36517,0.11671,0.3497,0.62854,0.48634,0.73275,0.69376,0.59457,0.57672,0.12068,0
0.88,0.24555,0.3275,0.30642,0.19763,0.45659,0.43487,0.8233,0.52212,0.79868,0.81519,0.29167,0.28318,0.24885,0.32682,0.28453,0.30869,0.15362,0.13801,0.16173,0.17319,0.19149,0.18908,0.16529,0.24034,0.42444,0.30483,0.47835,0.49602,0.76159,0.5939,0.22953,0.5301,0.18352,0.15428,0.3055,0.31612,0.3473,0.33639,0.27966,0.456,0.43475,0.46342,0.16398,0.1555,0.71526,0.48224,0.30383,0.18514,0.31785,0.21036,0.46412,0.17935,0.17,0.40355,0.19482,0.31511,0.55256,0.39531,0.63547,0.64188,0.49627,0.55196,0.16798,0
1.55,0.16412,0.22142,0.19083,0.13751,0.58199,0.55912,0.85594,0.58997,0.80916,0.81316,0.19635,0.18109,0.17093,0.21203,0.19549,0.20454,0.0918,0.07586,0.09798,0.09465,0.11536,0.10412,0.19816,0.38675,0.44102,0.45056,0.48275,0.42697,0.71909,0.4232,0.2178,0.37626,0.18089,0.19417,0.19957,0.21594,0.23153,0.22435,0.4421,0.46545,0.33765,0.43288,0.16585,0.21854,0.58558,0.45232,0.2851,0.25237,0.26723,0.17691,0.44718,0.26546,0.14064,0.34928,0.23192,0.47838,0.5692,0.55007,0.63955,0.57572,0.55203,0.50235,0.20217,0
2.25,0.0687,0.14418,0.09633,0.19073,0.58199,0.61523,0.75295,0.67257,0.70822,0.70633,0.11073,0.08544,0.18475,0.12281,0.20855,0.20664,0.04383,0.03021,0.08767,0.04565,0.11695,0.08472,0.04128,0.49485,0.18939,0.71259,0.26728,0.16852,0.93627,0.32081,0.4846,0.16633,0.36104,0.46975,0.1081,0.20139,0.20844,0.18521,0.65804,0.23499,0.10781,0.17438,0.3215,0.4898,0.61913,0.2126,0.58132,0.55202,0.49061,0.3071,0.20326,0.56105,0.25103,0.59336,0.04998,0.58755,0.28123,0.78708,0.40949,0.26958,0.35502,0.21085,0.42079,0
1.42,0,0,0,0,0.85852,0.71743,0.94035,0.56932,0.84446,0.84911,0,0,0,0,0,0,0,0,0,0,0,0,0.39306,0.94936,0.60722,0.90388,0.56936,0.32868,0.49413,0.02409,0.12442,0.04998,0.13487,0.26832,0,0,0,0,1,0.58506,0.1921,0.45499,0.14708,0.38854,0.2248,0.45395,0.15564,0.41769,0.08775,0.06725,0.49515,0.51007,0.05601,0.14531,0.44174,0.96461,0.72137,0.93342,0.71538,0.47135,0.80286,0.48012,0.26117,0
3.09,0.26972,0.26468,0.16881,0.06259,0.71383,0.77355,0.98818,0.78466,0.91616,0.87797,0.26769,0.21279,0.14202,0.22105,0.15196,0.13062,0.14138,0.0927,0.08492,0.09637,0.08184,0.0618,0.48175,0.80452,0.95445,0.68355,0.84683,0.6088,0.40494,0.10106,0.01037,0.18634,0.03594,0.10344,0.23608,0.20659,0.18734,0.21058,0.79196,0.89145,0.33502,0.76943,0.06195,0.21167,0.23357,0.73794,0.02965,0.22434,0,0,0.79795,0.30718,0,0.04883,0.53179,0.85684,0.97229,0.76305,0.91313,0.73918,1,0.72456,0.13466,0
20.4,0.45802,0.39238,0.3945,0.51602,0.791,0.57715,0.55374,0.42478,0.47711,0.53671,0.42295,0.4245,0.58944,0.40652,0.5651,0.62033,0.26828,0.25271,0.52336,0.23891,0.46465,0.4782,0.69408,0.4426,0.23201,0.20796,0.1597,0.2205,0.21803,0.36818,0.42102,0.65326,0.52027,0.38827,0.42336,0.61976,0.6128,0.59881,0.3187,0.18968,0.78031,0.2227,0.56639,0.40591,0.32022,0.17773,0.39533,0.36891,0.44273,0.5574,0.19008,0.38266,0.59049,0.4364,0.7349,0.53589,0.33595,0.28133,0.26541,0.34,0.2491,0.36765,0.51975,0
10.6,0.37532,0.43872,0.27339,0.35535,0.4373,0.71142,0.70062,0.9469,0.68174,0.63494,0.41153,0.31865,0.42564,0.36291,0.4539,0.42797,0.2513,0.16471,0.33511,0.19249,0.36594,0.2675,0.28009,0.63057,0.3212,0.65991,0.3343,0.23183,0.61919,0.21327,0.31706,0.20314,0.29099,0.37301,0.3684,0.49983,0.47658,0.46976,0.6919,0.32887,0.25006,0.26996,0.28509,0.42616,0.40427,0.27917,0.36402,0.45553,0.31032,0.24747,0.28843,0.49351,0.22272,0.37427,0.3222,0.71282,0.4421,0.74313,0.48841,0.35467,0.47104,0.33637,0.37048,0
1.7,0.59033,0.44181,0.30275,0.22178,0.97106,0.98597,0.94823,0.86136,0.83287,0.78835,0.5097,0.42665,0.38291,0.38045,0.34784,0.32759,0.35376,0.24726,0.3255,0.20924,0.25605,0.20279,0.94126,1,0.82223,0.55812,0.55797,0.44264,0.03798,0,0.04534,0.28142,0.14036,0.18439,0.44215,0.46551,0.39875,0.45167,0.80992,0.66752,0.62654,0.61682,0.22681,0.32113,0,0.50107,0,0.26759,0.00887,0.11905,0.58969,0.37899,0.18132,0,0.95141,1,0.88566,0.65315,0.70586,0.59121,0.83081,0.72281,0.28748,0
1.41,0.89186,0.75077,0.59817,0.6141,0.76849,0.81563,0.63365,0.79646,0.55929,0.54835,0.81621,0.72703,0.81567,0.69223,0.78156,0.79714,0.72786,0.59082,1,0.5379,0.85247,0.77547,0.80302,0.65062,0.43321,0.33795,0.2988,0.30849,0.13433,0.19902,0.22325,0.49214,0.326,0.28697,0.75271,0.92756,0.86642,0.89849,0.5016,0.35452,0.71457,0.36383,0.39038,0.35125,0.17265,0.29554,0.18913,0.30883,0.22007,0.33909,0.33178,0.36063,0.38481,0.2138,0.83281,0.73032,0.5614,0.43216,0.44755,0.44825,0.46179,0.52051,0.39727,0
4.8,0.6374,0.57673,0.46055,0.64268,0.66881,0.71543,0.48846,0.74041,0.43409,0.44304,0.60559,0.53896,0.75618,0.53233,0.73763,0.7585,0.455,0.3652,0.80123,0.35445,0.72958,0.65074,0.64656,0.58762,0.25555,0.36644,0.18772,0.19465,0.25695,0.24512,0.39023,0.46099,0.47141,0.42624,0.56508,0.81976,0.78034,0.77403,0.48839,0.21584,0.61621,0.21923,0.51197,0.46694,0.25865,0.18105,0.37222,0.43727,0.38553,0.47199,0.1991,0.4696,0.49801,0.38863,0.6909,0.6745,0.36503,0.46304,0.30524,0.30562,0.3069,0.34138,0.52598,0
2.55,0.84351,0.72503,0.55413,0.4485,0.72669,0.83567,0.80135,0.86431,0.73083,0.69418,0.78025,0.68082,0.65899,0.65564,0.6387,0.63587,0.67686,0.52974,0.73625,0.4908,0.63751,0.56128,0.75932,0.67915,0.59654,0.38644,0.4385,0.417,0.16702,0.17938,0.12936,0.4399,0.20881,0.20066,0.71258,0.78925,0.73153,0.77781,0.54574,0.50401,0.65513,0.49888,0.26937,0.27763,0.17497,0.42328,0.10378,0.24387,0.12849,0.21644,0.46999,0.30497,0.25529,0.1327,0.79402,0.75479,0.71232,0.48427,0.59752,0.5657,0.61447,0.63592,0.29136,0
3.03,0.92366,0.70237,0.5367,0.51109,1,1,0.76533,0.85546,0.64865,0.62025,0.80365,0.70446,0.73858,0.63509,0.68025,0.68123,0.71183,0.55504,0.8819,0.46634,0.69331,0.6078,1,0.83303,0.56932,0.39004,0.35704,0.34133,0,0.08487,0.1425,0.43617,0.27069,0.25732,0.72054,0.84749,0.75989,0.81803,0.62349,0.44504,0.76851,0.44455,0.36278,0.35735,0.03735,0.34298,0.0876,0.29436,0.11866,0.2749,0.40435,0.37676,0.34633,0.09742,1,0.87887,0.68884,0.48806,0.51354,0.48551,0.57914,0.61174,0.38527,0
3.35,0.87659,0.77858,0.6211,0.34352,0.64309,0.74148,0.93585,0.80236,0.877,0.83899,0.82477,0.73401,0.58065,0.7183,0.57499,0.57707,0.73823,0.60158,0.61584,0.57125,0.54523,0.50247,0.70438,0.58578,0.8197,0.33272,0.63574,0.63005,0.20979,0.24652,0.04609,0.49801,0.10562,0.09537,0.76717,0.74246,0.70251,0.76107,0.46652,0.712,0.67129,0.71921,0.16058,0.16453,0.23792,0.63168,0.03048,0.13965,0.06697,0.12936,0.68329,0.19313,0.16014,0.08146,0.74433,0.67283,0.8839,0.4264,0.76841,0.75618,0.75224,0.80864,0.17114,0
7.8,0.4402,0.45108,0.29358,0.42435,0.5627,0.76954,0.65053,0.9174,0.61114,0.57519,0.44749,0.35787,0.50566,0.37995,0.51405,0.49601,0.28736,0.19443,0.43188,0.2073,0.4314,0.32523,0.4459,0.70556,0.30093,0.61064,0.27043,0.19583,0.44012,0.16184,0.33789,0.23978,0.35735,0.4244,0.39913,0.57019,0.53397,0.53051,0.69807,0.28307,0.35696,0.24075,0.37274,0.48671,0.28893,0.22713,0.3532,0.48969,0.31764,0.31834,0.24515,0.53736,0.31629,0.35327,0.49578,0.77702,0.41891,0.70044,0.41338,0.30722,0.41907,0.32591,0.4529,0
2.35,0.47583,0.49022,0.35872,0.29374,0.53055,0.68337,0.81542,0.82006,0.77827,0.74532,0.48516,0.41107,0.40637,0.43459,0.42422,0.41453,0.32317,0.24047,0.33993,0.25732,0.34035,0.28387,0.44008,0.57033,0.51527,0.47735,0.46743,0.40201,0.44594,0.25849,0.17127,0.35133,0.19017,0.21078,0.44866,0.50121,0.48252,0.49595,0.54885,0.48726,0.43606,0.45323,0.20778,0.26709,0.35398,0.43218,0.1927,0.27286,0.18575,0.18079,0.45354,0.31424,0.17678,0.23004,0.48988,0.65873,0.64031,0.57657,0.62526,0.55041,0.6003,0.54389,0.25058,0
2.04,0.71628,0.77343,0.67523,0.41498,0.25402,0.37074,0.78334,0.61357,0.79426,0.79544,0.75,0.69801,0.5886,0.74536,0.63039,0.66275,0.62444,0.55164,0.60724,0.61079,0.62947,0.62443,0.37376,0.30009,0.54279,0.23982,0.51635,0.57293,0.51454,0.51904,0.15615,0.61059,0.16182,0.11804,0.74114,0.74731,0.76814,0.78078,0.26858,0.52731,0.59443,0.56033,0.17093,0.13327,0.55361,0.53919,0.18993,0.13897,0.23242,0.20578,0.53856,0.14619,0.19316,0.28465,0.42171,0.38405,0.66535,0.31989,0.66992,0.70956,0.54768,0.67099,0.15881,0
1.28,0.60305,0.67456,0.55872,0.41104,0.27653,0.44689,0.73776,0.70501,0.74573,0.73519,0.64441,0.58195,0.54797,0.63358,0.58924,0.60605,0.491,0.4118,0.52797,0.46798,0.56193,0.5273,0.32341,0.33702,0.45287,0.30953,0.44872,0.46481,0.5696,0.4765,0.20974,0.52459,0.20205,0.17131,0.62834,0.68042,0.69195,0.69438,0.33003,0.45044,0.50699,0.45924,0.20362,0.18863,0.55141,0.45131,0.2514,0.20112,0.27217,0.227,0.44979,0.20984,0.20784,0.33064,0.3687,0.42503,0.58092,0.40061,0.60744,0.61265,0.50704,0.56638,0.20751,0
19.4,0.53308,0.55613,0.39817,0.33366,0.46945,0.68737,0.79516,0.88201,0.76889,0.72608,0.54737,0.45836,0.45915,0.48822,0.4816,0.46661,0.38609,0.28389,0.40781,0.30638,0.41189,0.3396,0.42411,0.56823,0.50429,0.48603,0.46275,0.39436,0.46207,0.26013,0.17759,0.34344,0.19309,0.21614,0.50362,0.56707,0.54453,0.55886,0.55322,0.47997,0.42257,0.44395,0.20847,0.2716,0.36243,0.42602,0.20162,0.27948,0.19199,0.18199,0.44601,0.32004,0.17587,0.23843,0.47364,0.65681,0.63014,0.58504,0.62085,0.5425,0.59483,0.53282,0.25317,0
1.8,0.40712,0.39032,0.23394,0.3238,0.66881,0.8477,0.7507,0.9351,0.69112,0.64557,0.39897,0.30897,0.4093,0.31779,0.40997,0.38303,0.24507,0.1551,0.32853,0.15787,0.31384,0.22227,0.53083,0.86934,0.39433,0.71061,0.33223,0.21678,0.35861,0.06502,0.25229,0.16767,0.29292,0.39346,0.3449,0.47002,0.42579,0.43494,0.84058,0.35797,0.345,0.29527,0.32099,0.48825,0.18905,0.27097,0.25612,0.48468,0.21578,0.24218,0.3031,0.55926,0.2508,0.2447,0.58026,0.90632,0.5216,0.78545,0.48608,0.33513,0.52943,0.38026,0.41982,0
1.68,0.58906,0.5654,0.41193,0.30015,0.58199,0.74549,0.85819,0.86431,0.81136,0.7681,0.57763,0.49006,0.4491,0.50025,0.45825,0.44435,0.42173,0.31419,0.40519,0.31876,0.38414,0.3222,0.54959,0.63048,0.62369,0.46538,0.52654,0.45804,0.34143,0.21333,0.11703,0.36235,0.15635,0.17522,0.5282,0.56187,0.53001,0.55886,0.57093,0.56681,0.49699,0.53405,0.18941,0.24556,0.27689,0.49098,0.12203,0.23902,0.12498,0.15063,0.52652,0.29259,0.16097,0.15656,0.59854,0.71275,0.73514,0.56481,0.67889,0.60616,0.67592,0.62438,0.22926,0
1.65,0.56234,0.53553,0.37248,0.36175,0.60772,0.78958,0.77603,0.9056,0.72642,0.68304,0.54909,0.45567,0.49267,0.46416,0.49624,0.47879,0.39096,0.27994,0.45224,0.28252,0.42718,0.34292,0.55886,0.69475,0.48737,0.52148,0.40543,0.33236,0.33304,0.16895,0.1877,0.3122,0.2321,0.26507,0.49458,0.58787,0.54749,0.56749,0.63734,0.4394,0.46464,0.40192,0.26506,0.33928,0.24439,0.36542,0.18908,0.33023,0.18012,0.21304,0.39749,0.38764,0.22515,0.20715,0.60752,0.76797,0.61422,0.61902,0.56452,0.4755,0.57679,0.50634,0.3193,0
4.37,0.91603,0.86818,0.80367,0.3243,0.46302,0.40481,0.97524,0.47198,0.9465,0.95949,0.89212,0.8576,0.57729,0.86165,0.59398,0.64427,0.83418,0.77903,0.61142,0.77805,0.56957,0.60333,0.59273,0.34657,0.90507,0.16869,0.7517,0.87703,0.30297,0.46592,0.02252,0.70911,0.06374,0.02456,0.88178,0.76984,0.78397,0.83612,0.24717,0.81528,0.77242,0.89494,0.10431,0.05638,0.42226,0.81123,0.02376,0.04125,0.09622,0.13174,0.83697,0.06305,0.14766,0.1235,0.64006,0.43545,0.94106,0.23227,0.85197,0.92851,0.72076,0.95339,0.07915,0
